Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length
41300,1.790403,1.6871208,1.1000000163912773,698.0
42000,1.7903947,1.687681,1.2000000178813934,698.0
42700,1.7902341,1.6924124,1.5000000223517418,698.0
43400,1.7902092,1.7006264,1.0000000149011612,698.0
44100,1.7900736,1.6939448,0.6000000163912773,409.5
44800,1.7896158,1.6605351,0.9000000134110451,698.0
45500,1.7898196,1.6827687,0.350000012665987,473.5
46200,1.7898751,1.687367,0.9000000134110451,698.0
46900,1.7899033,1.667578,1.600000023841858,698.0
47600,1.7901021,1.6761858,1.700000025331974,698.0
48300,1.7898844,1.6904806,1.1000000163912773,698.0
49000,1.7903389,1.6819754,1.8000000268220901,698.0
49700,1.7897148,1.690426,0.5000000223517418,282.0
50400,1.7889582,1.6709025,0.9000000283122063,547.0
51100,1.7892385,1.6413913,1.4901161193847656e-08,665.0
51800,1.7900356,1.7152503,1.0000000149011612,698.0
52500,1.7902734,1.7266753,0.6000000089406967,698.0
53200,1.7901471,1.6978874,1.700000025331974,698.0
53900,1.7902703,1.7198793,1.2000000178813934,698.0
54600,1.7902304,1.7263979,1.2000000178813934,698.0
55300,1.7901305,1.6972911,1.3000000193715096,698.0
56000,1.7900664,1.7134051,0.5000000149011612,665.0
56700,1.7904245,1.7449032,1.700000025331974,698.0
57400,1.7903169,1.7423047,0.9000000134110451,698.0
58100,1.7903706,1.7518677,1.600000023841858,698.0
58800,1.7903789,1.7519532,0.5000000074505806,698.0
59500,1.7902348,1.746975,0.9000000134110451,698.0
60200,1.7901585,1.723061,1.600000023841858,698.0
60900,1.7903236,1.7161865,0.9000000134110451,698.0
61600,1.7900349,1.7497352,4.400000035762787,579.0
62300,1.7893721,1.7111397,1.4000000208616257,698.0
63000,1.7903479,1.7582554,1.2000000178813934,698.0
63700,1.7898583,1.7445741,1.4000000208616257,698.0
64400,1.789603,1.7270285,1.8000000268220901,698.0
65100,1.7897353,1.7477372,0.9000000134110451,698.0
65800,1.7894802,1.7535539,1.700000025331974,698.0
66500,1.7900788,1.7476139,1.700000025331974,698.0
67200,1.7895901,1.772908,2.2000000327825546,698.0
67900,1.7891715,1.7188112,3.3000000193715096,650.0
68600,1.7886634,1.7150728,1.5000000223517418,698.0
69300,1.7895682,1.7698898,2.400000035762787,698.0
70000,1.7897643,1.7596644,1.1000000163912773,698.0
70700,1.7895927,1.7763243,1.0000000149011612,698.0
71400,1.7898014,1.778896,1.9000000283122063,698.0
72100,1.7888675,1.6571952,0.20000001788139343,382.0
72800,1.7890475,1.7589777,1.3000000193715096,698.0
73500,1.7896779,1.7870257,0.4000000059604645,698.0
74200,1.7894344,1.7754915,1.1000000163912773,698.0
74900,1.7884322,1.7224718,1.200000025331974,581.0
75600,1.789366,1.776087,1.0000000149011612,698.0
76300,1.7891488,1.7756797,0.700000025331974,515.0
77000,1.7882353,1.7326598,1.3000000193715096,698.0
77700,1.7890552,1.7775187,1.9000000283122063,698.0
78400,1.7895567,1.775343,0.9000000134110451,698.0
79100,1.7888187,1.7915244,1.700000025331974,698.0
79800,1.7882906,1.7375132,1.750000011175871,387.5
80500,1.7894306,1.7994968,0.5000000074505806,698.0
81200,1.7889653,1.7963809,2.600000038743019,698.0
81900,1.7893289,1.7568545,0.4000000059604645,698.0
82600,1.7891986,1.7970568,0.9000000134110451,698.0
83300,1.7897601,1.799316,1.2000000178813934,698.0
84000,1.7895417,1.7988931,0.7000000104308128,698.0
84700,1.7895955,1.7948245,1.1000000163912773,698.0
85400,1.790004,1.8021836,1.0000000149011612,698.0
86100,1.7899078,1.812237,1.9000000283122063,698.0
86800,1.789843,1.805932,0.6000000089406967,698.0
87500,1.7897068,1.8102425,1.2000000178813934,698.0
88200,1.7896591,1.8099226,1.600000023841858,698.0
88900,1.7896019,1.8070421,0.800000011920929,698.0
89600,1.7893972,1.8051233,1.0000000149011612,698.0
90300,1.7894669,1.8019465,2.3000000342726707,698.0
91000,1.7898268,1.8062804,0.9000000134110451,698.0
91700,1.7894129,1.8047754,1.3000000193715096,698.0
92400,1.7897726,1.7935058,1.8000000268220901,698.0
93100,1.7894877,1.8076355,2.0000000298023224,698.0
93800,1.7899318,1.8033243,0.6000000089406967,698.0
94500,1.7890888,1.8053942,0.700000025331974,687.0
95200,1.7885013,1.7655692,1.1000000163912773,698.0
95900,1.7895968,1.8151605,1.3000000193715096,698.0
96600,1.7892735,1.8128105,1.3000000193715096,698.0
97300,1.789332,1.803623,1.0000000149011612,698.0
98000,1.7896457,1.8081176,1.0000000149011612,698.0
98700,1.7894948,1.806006,1.600000023841858,698.0
99400,1.7898542,1.7922423,1.0000000149011612,698.0
100100,1.7901199,1.8156629,0.800000011920929,698.0
100800,1.7901284,1.8159261,2.0000000298023224,698.0
101500,1.7901638,1.812036,0.7000000104308128,698.0
102200,1.7902495,1.8132465,0.4000000059604645,698.0
102900,1.7903028,1.8161638,1.2000000178813934,698.0
103600,1.7902801,1.8155308,0.9000000134110451,698.0
104300,1.7902136,1.8108308,1.700000025331974,698.0
105000,1.7903278,1.7757542,1.2000000178813934,698.0
105700,1.7903769,1.8199956,1.3000000193715096,698.0
106400,1.7902595,1.8178036,1.3000000193715096,698.0
107100,1.7903944,1.8186061,0.6000000089406967,698.0
107800,1.7902315,1.8211007,1.700000025331974,698.0
108500,1.7901721,1.7954339,1.0000000149011612,698.0
109200,1.790306,1.7912601,1.8000000268220901,698.0
109900,1.7901471,1.8133659,3.80000002682209,612.0
110600,1.7898921,1.7769158,2.0000000298023224,698.0
111300,1.7903788,1.8163571,1.1000000163912773,698.0
112000,1.7902886,1.8139427,2.400000035762787,698.0
112700,1.7903671,1.77279,1.0000000149011612,698.0
113400,1.7902914,1.8219955,1.8000000268220901,698.0
114100,1.7900717,1.7095437,-0.09999998658895493,417.0
114800,1.7902156,1.8413215,1.1000000163912773,698.0
115500,1.7902956,1.8396511,0.6000000089406967,698.0
116200,1.7902321,1.8329608,0.9000000134110451,698.0
116900,1.7901517,1.8314927,1.700000025331974,698.0
117600,1.7902205,1.8230145,0.7000000104308128,698.0
118300,1.7903128,1.847729,1.2000000178813934,698.0
119000,1.7902087,1.8409309,1.0000000149011612,698.0
119700,1.7902533,1.8385327,1.2000000178813934,698.0
120400,1.790073,1.8615172,1.8000000268220901,698.0
121100,1.7896692,1.763464,0.6500000171363354,573.0
121800,1.7902825,1.8591838,0.7000000104308128,698.0
122500,1.7903062,1.8549439,1.0000000149011612,698.0
123200,1.7897326,1.8188858,0.9000000283122063,515.0
123900,1.7898904,1.7816767,1.2000000178813934,698.0
124600,1.7902462,1.850133,1.3000000193715096,698.0
125300,1.7900938,1.8374217,1.4000000208616257,698.0
126000,1.7902623,1.8360126,1.700000025331974,698.0
126700,1.7893513,1.7907913,2.6000000089406967,330.0
127400,1.7891257,1.7502564,0.3500000201165676,374.0
128100,1.7896093,1.8582914,1.9000000283122063,698.0
128800,1.7899983,1.8450439,1.5000000223517418,698.0
129500,1.7899352,1.8513451,2.0000000298023224,698.0
130200,1.7896595,1.8361933,1.3000000193715096,698.0
130900,1.7897741,1.8491747,1.5000000223517418,698.0
131600,1.7895745,1.8508914,1.3000000193715096,698.0
132300,1.7886755,1.8025106,0.7000000178813934,648.5
133000,1.7893153,1.8469075,1.1000000312924385,598.0
133700,1.7890043,1.821106,1.600000023841858,698.0
134400,1.7895426,1.8551261,2.0000000298023224,698.0
135100,1.7896351,1.846784,1.3000000193715096,698.0
135800,1.7900479,1.8569272,0.4000000059604645,698.0
136500,1.7895229,1.8586637,1.4000000208616257,698.0
137200,1.7895575,1.839076,2.0000000298023224,698.0
137900,1.7897991,1.8385942,1.4000000208616257,698.0
138600,1.789662,1.8513987,1.0000000149011612,698.0
139300,1.7901366,1.8587871,0.30000000447034836,698.0
140000,1.7900282,1.8687878,1.600000023841858,698.0
140700,1.7899785,1.8665378,1.600000023841858,698.0
141400,1.790158,1.8684556,0.5000000074505806,698.0
142100,1.7899964,1.8725836,0.6000000089406967,698.0
142800,1.7897319,1.8612609,0.7000000104308128,698.0
143500,1.790046,1.8610812,1.2000000178813934,698.0
144200,1.7898864,1.8639696,2.2000000327825546,698.0
144900,1.7891715,1.8512686,1.5000000223517418,698.0
145600,1.7898332,1.839565,1.9000000283122063,698.0
146300,1.7895814,1.8628254,1.5000000223517418,698.0
147000,1.7896469,1.8563762,0.6000000089406967,698.0
147700,1.7901123,1.8633058,0.7000000104308128,698.0
148400,1.7900406,1.8735077,1.600000023841858,698.0
149100,1.7890134,1.8559053,0.40000002086162567,598.0
149800,1.7884215,1.8320999,2.0000000298023224,698.0
150500,1.7896936,1.864696,1.3000000193715096,698.0
151200,1.7891773,1.8648179,1.8000000268220901,698.0
151900,1.7892833,1.8562663,1.8000000268220901,698.0
152600,1.7896295,1.8700646,1.600000023841858,698.0
153300,1.788883,1.8669512,1.600000023841858,698.0
154000,1.7897748,1.8600867,1.600000023841858,698.0
154700,1.7891256,1.8742875,1.3000000193715096,698.0
155400,1.7894506,1.8685665,2.3000000342726707,698.0
156100,1.7894869,1.8734846,1.8000000268220901,698.0
156800,1.7885298,1.8376287,0.5000000223517418,406.5
157500,1.7885039,1.8478096,1.8000000268220901,698.0
158200,1.7887716,1.8521614,3.1000000163912773,232.0
158900,1.7889619,1.8231417,1.700000025331974,698.0
159600,1.7899394,1.8798716,0.9000000134110451,698.0
160300,1.7897866,1.8806318,2.2000000327825546,698.0
161000,1.789228,1.8654671,1.0000000149011612,698.0
161700,1.7892045,1.8386383,0.8000000268220901,566.0
162400,1.7890486,1.8814228,1.5000000223517418,698.0
163100,1.7895421,1.88025,1.600000023841858,698.0
163800,1.7895341,1.882329,0.7000000104308128,698.0
164500,1.7894219,1.8722199,1.1000000163912773,698.0
165200,1.7895135,1.8720593,1.5000000223517418,698.0
165900,1.7897257,1.8827486,1.5000000223517418,698.0
166600,1.7896029,1.8861761,1.700000025331974,698.0
167300,1.7897066,1.8665998,0.9000000134110451,698.0
168000,1.7899245,1.8945563,0.6000000089406967,698.0
168700,1.7894378,1.8843685,1.600000023841858,698.0
169400,1.7896079,1.8775609,1.3000000193715096,698.0
170100,1.7897415,1.8861718,0.800000011920929,698.0
170800,1.7888037,1.8886092,1.9000000283122063,698.0
171500,1.7889186,1.8852487,0.800000011920929,698.0
172200,1.7889911,1.8915682,1.3000000193715096,698.0
172900,1.7888622,1.8838373,2.1000000312924385,698.0
173600,1.7891518,1.8920575,1.1000000163912773,698.0
174300,1.7885264,1.8909186,0.20000001043081284,482.0
175000,1.7882073,1.8665779,2.600000038743019,698.0
175700,1.7897371,1.8945801,0.9000000134110451,698.0
176400,1.7885242,1.8760056,0.40000002086162567,315.0
177100,1.7880526,1.8913145,1.700000025331974,698.0
177800,1.7874831,1.8190627,1.9000000208616257,464.0
178500,1.7880386,1.8682003,1.700000025331974,698.0
179200,1.7894211,1.8961798,1.5000000223517418,698.0
179900,1.7884041,1.8775729,0.9000000283122063,600.0
180600,1.7882705,1.884727,1.700000025331974,698.0
181300,1.7893139,1.8960762,1.2000000178813934,698.0
182000,1.789586,1.9033172,2.8000000417232513,698.0
182700,1.7894722,1.904304,2.2000000327825546,698.0
183400,1.7893364,1.9011142,2.2000000327825546,698.0
184100,1.7894553,1.9032769,0.800000011920929,698.0
184800,1.7893016,1.8952489,1.1000000163912773,698.0
185500,1.7893686,1.9003663,1.5000000223517418,698.0
186200,1.7896017,1.900697,0.9000000134110451,698.0
186900,1.7896985,1.9098588,1.5000000223517418,698.0
187600,1.7894354,1.9067891,1.3000000193715096,698.0
188300,1.7891289,1.8906587,1.5000000223517418,698.0
189000,1.7893143,1.9103138,1.8000000268220901,698.0
189700,1.7883366,1.8735759,1.4000000357627869,548.0
190400,1.788565,1.8970665,2.400000035762787,698.0
191100,1.789217,1.9135754,0.7000000104308128,698.0
191800,1.7891796,1.9098283,1.0000000149011612,698.0
192500,1.7894208,1.9128776,1.4000000208616257,698.0
193200,1.789563,1.9149847,1.4000000208616257,698.0
193900,1.7894734,1.9146578,1.9000000283122063,698.0
194600,1.78923,1.9149514,0.20000000298023224,698.0
195300,1.7890025,1.9097592,0.7000000104308128,698.0
