Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward 
11710,2.1953938,-0.42986786,-1.0,6.0,-1.0
11720,2.19547,-0.48892197,-1.0,6.0,-1.0
11730,2.1955147,-0.57299227,-1.0,6.0,-1.0
11740,2.1958387,-0.38613516,1.0,6.0,1.0
11750,2.1951866,-0.4209729,-1.0,6.0,-1.0
11760,2.195611,-0.50863063,-1.0,6.0,-1.0
11770,2.1954894,-0.54262847,-1.0,6.0,-1.0
11780,2.1955042,-0.5083248,-1.0,6.0,-1.0
11790,2.1952343,-0.4389991,-1.0,6.0,-1.0
11800,2.195409,-0.4948869,-1.0,6.0,-1.0
11810,2.1955552,-0.5604065,-1.0,6.0,-1.0
11820,2.1955042,-0.5079478,-1.0,6.0,-1.0
11830,2.1952305,-0.4446138,-1.0,6.0,-1.0
11840,2.1953976,-0.5267392,-1.0,6.0,-1.0
11850,2.1955287,-0.53904897,-1.0,6.0,-1.0
11860,2.1953259,-0.48281628,-1.0,6.0,-1.0
11870,2.195216,-0.41608372,-1.0,6.0,-1.0
11880,2.19546,-0.48526394,-1.0,6.0,-1.0
11890,2.1957364,-0.5430663,-1.0,6.0,-1.0
11900,2.1957684,-0.44670838,-1.0,6.0,-1.0
11910,2.1952791,-0.422094,-1.0,6.0,-1.0
11920,2.1954486,-0.46190733,-1.0,6.0,-1.0
11930,2.1955974,-0.53743726,-1.0,6.0,-1.0
11940,2.195569,-0.51667225,-1.0,6.0,-1.0
11950,2.1953323,-0.43322095,-1.0,6.0,-1.0
11960,2.1953418,-0.51472586,-1.0,6.0,-1.0
11970,2.1955113,-0.55291957,-1.0,6.0,-1.0
11980,2.19555,-0.46956766,-1.0,6.0,-1.0
11990,2.1953044,-0.422094,-1.0,6.0,-1.0
12000,2.1954622,-0.46534157,-1.0,6.0,-1.0
12010,2.1955805,-0.55912936,-1.0,6.0,-1.0
12020,2.1954803,-0.4633466,-1.0,6.0,-1.0
12030,2.1951354,-0.4094402,-1.0,6.0,-1.0
12040,2.195702,-0.51848155,-1.0,6.0,-1.0
12050,2.1956694,-0.5034501,-1.0,6.0,-1.0
12060,2.1954813,-0.4909838,-1.0,6.0,-1.0
12070,2.1953301,-0.42949668,-1.0,6.0,-1.0
12080,2.1953568,-0.4927098,-1.0,6.0,-1.0
12090,2.1956646,-0.55325407,-1.0,6.0,-1.0
12100,2.1954584,-0.48717803,-1.0,6.0,-1.0
12110,2.1951869,-0.40958396,-1.0,6.0,-1.0
12120,2.195491,-0.50546026,-1.0,6.0,-1.0
12130,2.1955366,-0.56147975,-1.0,6.0,-1.0
12140,2.195325,-0.5061337,-1.0,6.0,-1.0
12150,2.195305,-0.4416816,-1.0,6.0,-1.0
12160,2.1954036,-0.5066672,-1.0,6.0,-1.0
12170,2.1956117,-0.5391651,-1.0,6.0,-1.0
12180,2.1955032,-0.5129962,-1.0,6.0,-1.0
12190,2.1953166,-0.38840368,-1.0,6.0,-1.0
12200,2.1953382,-0.51274824,-1.0,6.0,-1.0
12210,2.1955678,-0.54956645,-1.0,6.0,-1.0
12220,2.1958306,-0.38613516,1.0,6.0,1.0
12230,2.1952477,-0.43939367,-1.0,6.0,-1.0
12240,2.1956897,-0.50636446,-1.0,6.0,-1.0
12250,2.1956391,-0.45114803,-1.0,6.0,-1.0
12260,2.1952453,-0.49145067,-1.0,6.0,-1.0
12270,2.1952713,-0.43138346,-1.0,6.0,-1.0
12280,2.1953115,-0.49954784,-1.0,6.0,-1.0
12290,2.195521,-0.5803792,-1.0,6.0,-1.0
12300,2.195269,-0.50556725,-1.0,6.0,-1.0
12310,2.1955101,-0.45045844,-1.0,6.0,-1.0
12320,2.1953893,-0.43138838,-1.0,6.0,-1.0
12330,2.195521,-0.55933297,-1.0,6.0,-1.0
12340,2.1952837,-0.5077606,-1.0,6.0,-1.0
12350,2.1953557,-0.43057123,-1.0,6.0,-1.0
12360,2.1953673,-0.47625,-1.0,6.0,-1.0
12370,2.1955636,-0.5601178,-1.0,6.0,-1.0
12380,2.1952934,-0.50631505,-1.0,6.0,-1.0
12390,2.195224,-0.4321169,-1.0,6.0,-1.0
12400,2.1953611,-0.525658,-1.0,6.0,-1.0
12410,2.1956193,-0.5109063,-1.0,6.0,-1.0
12420,2.195368,-0.49016047,-1.0,6.0,-1.0
12430,2.1952188,-0.44404742,-1.0,6.0,-1.0
12440,2.1954007,-0.50900567,-1.0,6.0,-1.0
12450,2.1956275,-0.58347845,-1.0,6.0,-1.0
12460,2.1954954,-0.47674972,-1.0,6.0,-1.0
12470,2.1951513,-0.42899466,-1.0,6.0,-1.0
12480,2.1955385,-0.49371028,-1.0,6.0,-1.0
12490,2.1957214,-0.5382939,-1.0,6.0,-1.0
12500,2.195301,-0.51464033,-1.0,6.0,-1.0
12510,2.1953547,-0.44308177,-1.0,6.0,-1.0
12520,2.195363,-0.49338552,-1.0,6.0,-1.0
12530,2.1953855,-0.56687313,-1.0,6.0,-1.0
12540,2.1955824,-0.49835253,-1.0,6.0,-1.0
12550,2.1952288,-0.42468712,-1.0,6.0,-1.0
12560,2.195445,-0.46004444,-1.0,6.0,-1.0
12570,2.195454,-0.58653206,-1.0,6.0,-1.0
12580,2.1954288,-0.5042466,-1.0,6.0,-1.0
12590,2.1952388,-0.42597818,-1.0,6.0,-1.0
12600,2.1954677,-0.49369383,-1.0,6.0,-1.0
12610,2.1954477,-0.56060845,-1.0,6.0,-1.0
12620,2.1953857,-0.50222903,-1.0,6.0,-1.0
12630,2.1952364,-0.42272374,-1.0,6.0,-1.0
12640,2.1952715,-0.52848506,-1.0,6.0,-1.0
12650,2.1955025,-0.5528715,-1.0,6.0,-1.0
12660,2.1954393,-0.492741,-1.0,6.0,-1.0
12670,2.1953237,-0.42560694,-1.0,6.0,-1.0
12680,2.195425,-0.49595025,-1.0,6.0,-1.0
12690,2.1955607,-0.5800462,-1.0,6.0,-1.0
12700,2.1954746,-0.4889695,-1.0,6.0,-1.0
12710,2.1952875,-0.4166008,-1.0,6.0,-1.0
12720,2.195449,-0.4890502,-1.0,6.0,-1.0
12730,2.1955082,-0.5805766,-1.0,6.0,-1.0
12740,2.195519,-0.49448907,-1.0,6.0,-1.0
12750,2.1953151,-0.43299294,-1.0,6.0,-1.0
12760,2.1953065,-0.52287614,-1.0,6.0,-1.0
12770,2.1952584,-0.635703,-1.0,6.0,-1.0
12780,2.194731,-0.6592436,-1.0,6.0,-1.0
12790,2.1948416,-0.5862921,-1.0,6.0,-1.0
12800,2.1950023,-0.7013315,-1.0,6.0,-1.0
12810,2.194989,-0.68121886,-1.0,6.0,-1.0
12820,2.1951833,-0.6747291,-1.0,6.0,-1.0
12830,2.1947234,-0.5870135,-1.0,6.0,-1.0
12840,2.1949492,-0.6766295,-1.0,6.0,-1.0
12850,2.195082,-0.768007,-1.0,6.0,-1.0
12860,2.1946862,-0.65842426,-1.0,6.0,-1.0
12870,2.1948922,-0.61206436,-1.0,6.0,-1.0
12880,2.1950216,-0.65305203,-1.0,6.0,-1.0
12890,2.194934,-0.73467237,-1.0,6.0,-1.0
12900,2.1950674,-0.6450598,-1.0,6.0,-1.0
12910,2.1947262,-0.5884554,-1.0,6.0,-1.0
12920,2.1948805,-0.68174684,-1.0,6.0,-1.0
12930,2.195043,-0.7341402,-1.0,6.0,-1.0
12940,2.194846,-0.66026324,-1.0,6.0,-1.0
12950,2.1947064,-0.576035,-1.0,6.0,-1.0
12960,2.1948538,-0.64580667,-1.0,6.0,-1.0
12970,2.1951032,-0.72848374,-1.0,6.0,-1.0
12980,2.1950674,-0.6937026,-1.0,6.0,-1.0
12990,2.1948702,-0.58644086,-1.0,6.0,-1.0
13000,2.1950197,-0.67784905,-1.0,6.0,-1.0
13010,2.1950083,-0.7749262,-1.0,6.0,-1.0
13020,2.195026,-0.67956614,-1.0,6.0,-1.0
13030,2.194805,-0.60171944,-1.0,6.0,-1.0
13040,2.1949081,-0.66361326,-1.0,6.0,-1.0
13050,2.1950552,-0.72406363,-1.0,6.0,-1.0
13060,2.1947796,-0.6451696,-1.0,6.0,-1.0
13070,2.1949112,-0.6030711,-1.0,6.0,-1.0
13080,2.1949573,-0.67173815,-1.0,6.0,-1.0
13090,2.1950936,-0.7287452,-1.0,6.0,-1.0
13100,2.1949725,-0.7015517,-1.0,6.0,-1.0
13110,2.1948318,-0.6051025,-1.0,6.0,-1.0
13120,2.1949282,-0.647269,-1.0,6.0,-1.0
13130,2.195233,-0.77420825,-1.0,6.0,-1.0
13140,2.194911,-0.609671,-1.0,6.0,-1.0
13150,2.1947675,-0.58896273,-1.0,6.0,-1.0
13160,2.194754,-0.6234758,-1.0,6.0,-1.0
13170,2.1950336,-0.69418216,-1.0,6.0,-1.0
13180,2.1950064,-0.6539849,-1.0,6.0,-1.0
13190,2.194745,-0.55226904,-1.0,6.0,-1.0
13200,2.1949096,-0.7093878,-1.0,6.0,-1.0
13210,2.1952062,-0.68287987,-1.0,6.0,-1.0
13220,2.1948404,-0.66395324,-1.0,6.0,-1.0
13230,2.1946483,-0.5951709,-1.0,6.0,-1.0
13240,2.1949286,-0.6631146,-1.0,6.0,-1.0
13250,2.1950765,-0.7159114,-1.0,6.0,-1.0
13260,2.1949487,-0.6788071,-1.0,6.0,-1.0
13270,2.1947665,-0.60390353,-1.0,6.0,-1.0
13280,2.1950083,-0.64701855,-1.0,6.0,-1.0
13290,2.1950521,-0.74938583,-1.0,6.0,-1.0
13300,2.1949527,-0.6374446,-1.0,6.0,-1.0
13310,2.194876,-0.5159519,-1.0,6.0,-1.0
13320,2.194909,-0.548165,-1.0,6.0,-1.0
13330,2.1951632,-0.75400716,-1.0,6.0,-1.0
13340,2.1949806,-0.610428,-1.0,6.0,-1.0
13350,2.1946032,-0.540838,-1.0,6.0,-1.0
13360,2.1949096,-0.63736326,-1.0,6.0,-1.0
13370,2.1949804,-0.7652151,-1.0,6.0,-1.0
13380,2.1951995,-0.6732097,-1.0,6.0,-1.0
13390,2.1947408,-0.50369793,-1.0,6.0,-1.0
13400,2.1950371,-0.7006226,-1.0,6.0,-1.0
13410,2.195029,-0.7189767,-1.0,6.0,-1.0
13420,2.1949322,-0.6741573,-1.0,6.0,-1.0
13430,2.194904,-0.5990535,-1.0,6.0,-1.0
13440,2.1949275,-0.68003416,-1.0,6.0,-1.0
13450,2.1950355,-0.7771104,-1.0,6.0,-1.0
13460,2.194949,-0.65061575,-1.0,6.0,-1.0
13470,2.1945374,-0.5789175,-1.0,6.0,-1.0
13480,2.1950672,-0.6473371,-1.0,6.0,-1.0
13490,2.1950161,-0.7928512,-1.0,6.0,-1.0
13500,2.1950364,-0.691266,-1.0,6.0,-1.0
13510,2.1946838,-0.5836378,-1.0,6.0,-1.0
13520,2.1949303,-0.6096965,-1.0,6.0,-1.0
13530,2.1949866,-0.74390584,-1.0,6.0,-1.0
13540,2.1949165,-0.6813779,-1.0,6.0,-1.0
13550,2.194926,-0.58613163,-1.0,6.0,-1.0
13560,2.1947784,-0.68832374,-1.0,6.0,-1.0
13570,2.1951573,-0.71905464,-1.0,6.0,-1.0
13580,2.194938,-0.65444154,-1.0,6.0,-1.0
13590,2.1946862,-0.5733046,-1.0,6.0,-1.0
13600,2.1948721,-0.684091,-1.0,6.0,-1.0
13610,2.195103,-0.715946,-1.0,6.0,-1.0
13620,2.1947172,-0.6655288,-1.0,6.0,-1.0
13630,2.1947496,-0.58786106,-1.0,6.0,-1.0
13640,2.1948807,-0.66426384,-1.0,6.0,-1.0
13650,2.1951506,-0.7497464,-1.0,6.0,-1.0
13660,2.1946628,-0.65312004,-1.0,6.0,-1.0
13670,2.1948378,-0.58524245,-1.0,6.0,-1.0
13680,2.1948366,-0.7056196,-1.0,6.0,-1.0
13690,2.195031,-0.6836546,-1.0,6.0,-1.0
13700,2.194872,-0.6525195,-1.0,6.0,-1.0
13710,2.1949122,-0.6031701,-1.0,6.0,-1.0
13720,2.1950557,-0.54734427,-1.0,6.0,-1.0
13730,2.1951697,-0.73817843,-1.0,6.0,-1.0
13740,2.1949995,-0.6134114,-1.0,6.0,-1.0
13750,2.1947167,-0.49714783,-1.0,6.0,-1.0
13760,2.1949565,-0.64749044,-1.0,6.0,-1.0
13770,2.1950734,-0.7641924,-1.0,6.0,-1.0
13780,2.1948164,-0.60943,-1.0,6.0,-1.0
13790,2.1947906,-0.58761126,-1.0,6.0,-1.0
13800,2.1947405,-0.6784275,-1.0,6.0,-1.0
13810,2.1950278,-0.7591606,-1.0,6.0,-1.0
13820,2.1951158,-0.6788645,-1.0,6.0,-1.0
13830,2.194666,-0.53679603,-1.0,6.0,-1.0
13840,2.1949236,-0.6527509,-1.0,6.0,-1.0
13850,2.195256,-0.643657,-1.0,6.0,-1.0
13860,2.1948748,-0.6136632,-1.0,6.0,-1.0
13870,2.1948955,-0.5937305,-1.0,6.0,-1.0
13880,2.1950278,-0.69123024,-1.0,6.0,-1.0
13890,2.1950862,-0.7952843,-1.0,6.0,-1.0
13900,2.1947381,-0.64659697,-1.0,6.0,-1.0
13910,2.1947615,-0.60385805,-1.0,6.0,-1.0
13920,2.1949883,-0.6546267,-1.0,6.0,-1.0
13930,2.195028,-0.7697962,-1.0,6.0,-1.0
13940,2.1949518,-0.6753961,-1.0,6.0,-1.0
13950,2.1949875,-0.61037844,-1.0,6.0,-1.0
13960,2.195084,-0.57568103,-1.0,6.0,-1.0
13970,2.1950097,-0.78181434,-1.0,6.0,-1.0
13980,2.1950464,-0.67611724,-1.0,6.0,-1.0
13990,2.1946924,-0.5818464,-1.0,6.0,-1.0
14000,2.1948178,-0.67120254,-1.0,6.0,-1.0
14010,2.1950676,-0.6986181,-1.0,6.0,-1.0
14020,2.1950564,-0.6535248,-1.0,6.0,-1.0
14030,2.194731,-0.58892006,-1.0,6.0,-1.0
14040,2.1949573,-0.6045945,-1.0,6.0,-1.0
14050,2.195104,-0.7772872,-1.0,6.0,-1.0
14060,2.1946669,-0.64820385,-1.0,6.0,-1.0
14070,2.1949294,-0.59755605,-1.0,6.0,-1.0
14080,2.194968,-0.54656124,-1.0,6.0,-1.0
14090,2.1950324,-0.7007239,-1.0,6.0,-1.0
14100,2.1949055,-0.676024,-1.0,6.0,-1.0
14110,2.1948533,-0.5870897,-1.0,6.0,-1.0
14120,2.1949034,-0.677585,-1.0,6.0,-1.0
14130,2.1949859,-0.770119,-1.0,6.0,-1.0
14140,2.194934,-0.6909145,-1.0,6.0,-1.0
14150,2.1948166,-0.59042627,-1.0,6.0,-1.0
14160,2.194728,-0.6741455,-1.0,6.0,-1.0
14170,2.1950276,-0.70886725,-1.0,6.0,-1.0
14180,2.1951249,-0.69460666,-1.0,6.0,-1.0
14190,2.1947768,-0.59176856,-1.0,6.0,-1.0
14200,2.1949458,-0.69390523,-1.0,6.0,-1.0
14210,2.1950095,-0.70195717,-1.0,6.0,-1.0
14220,2.1945565,-0.6005703,-1.0,6.0,-1.0
14230,2.194781,-0.57296294,-1.0,6.0,-1.0
14240,2.1949208,-0.6890677,-1.0,6.0,-1.0
14250,2.1952236,-0.65912366,-1.0,6.0,-1.0
14260,2.1950438,-0.6171389,-1.0,6.0,-1.0
14270,2.1946774,-0.5792478,-1.0,6.0,-1.0
14280,2.1949794,-0.695619,-1.0,6.0,-1.0
14290,2.1948683,-0.75214046,-1.0,6.0,-1.0
14300,2.1947575,-0.6493961,-1.0,6.0,-1.0
14310,2.194975,-0.59864885,-1.0,6.0,-1.0
14320,2.1949158,-0.69518745,-1.0,6.0,-1.0
14330,2.1949546,-0.65684104,-1.0,6.0,-1.0
14340,2.195115,-0.6499484,-1.0,6.0,-1.0
14350,2.1948006,-0.5858261,-1.0,6.0,-1.0
14360,2.1950083,-0.666793,-1.0,6.0,-1.0
14370,2.1951983,-0.7295583,-1.0,6.0,-1.0
14380,2.194751,-0.66485727,-1.0,6.0,-1.0
14390,2.1949108,-0.59766155,-1.0,6.0,-1.0
14400,2.1949344,-0.695325,-1.0,6.0,-1.0
14410,2.1949573,-0.7684674,-1.0,6.0,-1.0
14420,2.1951575,-0.6809248,-1.0,6.0,-1.0
14430,2.1946962,-0.587865,-1.0,6.0,-1.0
14440,2.1950784,-0.5775901,-1.0,6.0,-1.0
14450,2.1951077,-0.6989238,-1.0,6.0,-1.0
14460,2.1948385,-0.68344784,-1.0,6.0,-1.0
14470,2.1948006,-0.57452655,-1.0,6.0,-1.0
14480,2.1949055,-0.686859,-1.0,6.0,-1.0
14490,2.1948495,-0.71595716,-1.0,6.0,-1.0
14500,2.1948624,-0.644295,-1.0,6.0,-1.0
14510,2.1946557,-0.5558018,-1.0,6.0,-1.0
14520,2.1950188,-0.58925635,-1.0,6.0,-1.0
14530,2.1950967,-0.7503442,-1.0,6.0,-1.0
14540,2.1946583,-0.61402076,-1.0,6.0,-1.0
14550,2.1948836,-0.5887834,-1.0,6.0,-1.0
14560,2.1947997,-0.69127357,-1.0,6.0,-1.0
14570,2.195169,-0.7518978,-1.0,6.0,-1.0
14580,2.1949277,-0.5987381,-1.0,6.0,-1.0
14590,2.1944132,-0.579351,-1.0,6.0,-1.0
14600,2.1955273,-0.7148112,-1.0,6.0,-1.0
14610,2.1955805,-0.74376076,-1.0,6.0,-1.0
14620,2.1951337,-0.75196254,-1.0,6.0,-1.0
14630,2.1949039,-0.6856628,-1.0,6.0,-1.0
14640,2.1948938,-0.75897866,-1.0,6.0,-1.0
14650,2.1954584,-0.7781392,-1.0,6.0,-1.0
14660,2.1950169,-0.7603307,-1.0,6.0,-1.0
14670,2.1949513,-0.6858578,-1.0,6.0,-1.0
14680,2.1953404,-0.7786411,-1.0,6.0,-1.0
14690,2.1957211,-0.72325486,-1.0,6.0,-1.0
14700,2.1952574,-0.7464539,-1.0,6.0,-1.0
14710,2.1948593,-0.67866045,-1.0,6.0,-1.0
14720,2.1950443,-0.75782186,-1.0,6.0,-1.0
14730,2.1951144,-0.78297466,-1.0,6.0,-1.0
14740,2.195087,-0.75630355,-1.0,6.0,-1.0
14750,2.1945858,-0.68128157,-1.0,6.0,-1.0
14760,2.1955879,-0.7609545,-1.0,6.0,-1.0
14770,2.1950927,-0.7743397,-1.0,6.0,-1.0
14780,2.1950665,-0.739611,-1.0,6.0,-1.0
14790,2.1951401,-0.6894923,-1.0,6.0,-1.0
14800,2.1951993,-0.7129947,-1.0,6.0,-1.0
14810,2.1950433,-0.8162305,-1.0,6.0,-1.0
14820,2.1949692,-0.7511399,-1.0,6.0,-1.0
14830,2.1948316,-0.68845034,-1.0,6.0,-1.0
14840,2.1949532,-0.7473074,-1.0,6.0,-1.0
14850,2.1952379,-0.8191193,-1.0,6.0,-1.0
14860,2.1951106,-0.7505852,-1.0,6.0,-1.0
14870,2.1947987,-0.67649263,-1.0,6.0,-1.0
14880,2.1951392,-0.768885,-1.0,6.0,-1.0
14890,2.1953924,-0.82662696,-1.0,6.0,-1.0
14900,2.1950586,-0.7521528,-1.0,6.0,-1.0
14910,2.195048,-0.6983927,-1.0,6.0,-1.0
14920,2.1950684,-0.7032,-1.0,6.0,-1.0
14930,2.1951327,-0.82772917,-1.0,6.0,-1.0
14940,2.1948595,-0.75619924,-1.0,6.0,-1.0
14950,2.1948636,-0.68305606,-1.0,6.0,-1.0
14960,2.195023,-0.7550096,-1.0,6.0,-1.0
14970,2.1951246,-0.8274644,-1.0,6.0,-1.0
14980,2.1951058,-0.70236987,-1.0,6.0,-1.0
14990,2.1946728,-0.6447313,-1.0,6.0,-1.0
15000,2.194909,-0.76319575,-1.0,6.0,-1.0
15010,2.1952364,-0.80213666,-1.0,6.0,-1.0
15020,2.195146,-0.7512475,-1.0,6.0,-1.0
15030,2.1952467,-0.7038431,-1.0,6.0,-1.0
15040,2.1950498,-0.631871,-1.0,6.0,-1.0
15050,2.1953137,-0.826946,-1.0,6.0,-1.0
15060,2.1951687,-0.75779325,-1.0,6.0,-1.0
15070,2.194887,-0.64971644,-1.0,6.0,-1.0
15080,2.1951878,-0.77901363,-1.0,6.0,-1.0
15090,2.1956055,-0.7260359,1.0,6.0,0.0
15100,2.1950252,-0.76069427,-1.0,6.0,-1.0
15110,2.194801,-0.69198567,-1.0,6.0,-1.0
15120,2.1949043,-0.74996513,-1.0,6.0,-1.0
15130,2.1951978,-0.8322873,-1.0,6.0,-1.0
15140,2.1948988,-0.7592766,-1.0,6.0,-1.0
15150,2.194755,-0.6795921,-1.0,6.0,-1.0
15160,2.1948388,-0.7567475,-1.0,6.0,-1.0
15170,2.1951451,-0.8309714,-1.0,6.0,-1.0
15180,2.1950502,-0.7064334,-1.0,6.0,-1.0
15190,2.1949906,-0.6472276,-1.0,6.0,-1.0
15200,2.1952734,-0.7144091,-1.0,6.0,-1.0
15210,2.1952088,-0.8456437,-1.0,6.0,-1.0
15220,2.1949701,-0.76211476,-1.0,6.0,-1.0
15230,2.1948211,-0.6944005,-1.0,6.0,-1.0
15240,2.1950238,-0.7592455,-1.0,6.0,-1.0
15250,2.195166,-0.84205,-1.0,6.0,-1.0
15260,2.195268,-0.7605776,-1.0,6.0,-1.0
15270,2.194692,-0.68870896,-1.0,6.0,-1.0
15280,2.1947603,-0.7632654,-1.0,6.0,-1.0
15290,2.1952329,-0.8248083,-1.0,6.0,-1.0
15300,2.1948586,-0.7357011,-1.0,6.0,-1.0
15310,2.1949112,-0.69141334,-1.0,6.0,-1.0
15320,2.1950564,-0.77589756,-1.0,6.0,-1.0
15330,2.1952348,-0.8388253,-1.0,6.0,-1.0
15340,2.1948466,-0.7729426,-1.0,6.0,-1.0
15350,2.1949651,-0.6901308,-1.0,6.0,-1.0
15360,2.1950443,-0.73880625,-1.0,6.0,-1.0
15370,2.1951365,-0.85043687,-1.0,6.0,-1.0
15380,2.1947727,-0.74267304,-1.0,6.0,-1.0
15390,2.1945367,-0.67720526,-1.0,6.0,-1.0
15400,2.1951108,-0.7515897,-1.0,6.0,-1.0
15410,2.1954246,-0.8030846,-1.0,6.0,-1.0
15420,2.1948497,-0.77135026,-1.0,6.0,-1.0
15430,2.1947646,-0.67815876,-1.0,6.0,-1.0
15440,2.1950068,-0.73351,-1.0,6.0,-1.0
15450,2.1953328,-0.79225034,-1.0,6.0,-1.0
15460,2.1948445,-0.7130199,-1.0,6.0,-1.0
15470,2.1949239,-0.69362706,-1.0,6.0,-1.0
15480,2.1949332,-0.7232163,-1.0,6.0,-1.0
15490,2.195107,-0.82495975,-1.0,6.0,-1.0
15500,2.194789,-0.7412502,-1.0,6.0,-1.0
15510,2.1948674,-0.6867792,-1.0,6.0,-1.0
15520,2.1952622,-0.78561616,-1.0,6.0,-1.0
15530,2.1953952,-0.8268849,-1.0,6.0,-1.0
15540,2.1948247,-0.7645186,-1.0,6.0,-1.0
15550,2.1949728,-0.6872606,-1.0,6.0,-1.0
15560,2.1950366,-0.73568237,-1.0,6.0,-1.0
15570,2.194977,-0.8232948,-1.0,6.0,-1.0
15580,2.1947718,-0.74298394,-1.0,6.0,-1.0
15590,2.1948917,-0.68720645,-1.0,6.0,-1.0
15600,2.1950247,-0.73266023,-1.0,6.0,-1.0
15610,2.195549,-0.81044155,-1.0,6.0,-1.0
15620,2.1950715,-0.7715411,-1.0,6.0,-1.0
15630,2.194719,-0.68603516,-1.0,6.0,-1.0
15640,2.1949828,-0.7649876,-1.0,6.0,-1.0
15650,2.1952906,-0.8374312,-1.0,6.0,-1.0
15660,2.1950178,-0.7805003,-1.0,6.0,-1.0
15670,2.194876,-0.6857285,-1.0,6.0,-1.0
15680,2.195296,-0.75250477,-1.0,6.0,-1.0
15690,2.1956763,-0.7737867,-1.0,6.0,-1.0
15700,2.1949444,-0.76633805,-1.0,6.0,-1.0
15710,2.1948013,-0.6742845,-1.0,6.0,-1.0
15720,2.1949348,-0.7614343,-1.0,6.0,-1.0
15730,2.1951807,-0.8428464,-1.0,6.0,-1.0
15740,2.1953301,-0.7662916,-1.0,6.0,-1.0
15750,2.1947515,-0.6601501,-1.0,6.0,-1.0
15760,2.1952593,-0.78091204,-1.0,6.0,-1.0
15770,2.195287,-0.8278219,-1.0,6.0,-1.0
15780,2.195287,-0.7414576,-1.0,6.0,-1.0
15790,2.1951983,-0.6671582,-1.0,6.0,-1.0
15800,2.1948714,-0.6975329,-1.0,6.0,-1.0
15810,2.1952555,-0.84033203,-1.0,6.0,-1.0
15820,2.1947293,-0.75834775,-1.0,6.0,-1.0
15830,2.1948345,-0.688458,-1.0,6.0,-1.0
15840,2.195138,-0.7606517,-1.0,6.0,-1.0
15850,2.1951797,-0.8404314,-1.0,6.0,-1.0
15860,2.1949854,-0.74552846,-1.0,6.0,-1.0
15870,2.19461,-0.67687696,-1.0,6.0,-1.0
15880,2.1950662,-0.7618604,-1.0,6.0,-1.0
15890,2.1953971,-0.7851253,-1.0,6.0,-1.0
15900,2.194979,-0.7661099,-1.0,6.0,-1.0
15910,2.1944227,-0.67274284,-1.0,6.0,-1.0
15920,2.1952221,-0.7650553,-1.0,6.0,-1.0
15930,2.1949966,-0.82715803,-1.0,6.0,-1.0
15940,2.1951523,-0.7640687,-1.0,6.0,-1.0
15950,2.194977,-0.70626354,-1.0,6.0,-1.0
15960,2.1948812,-0.7356864,-1.0,6.0,-1.0
15970,2.195063,-0.84341615,-1.0,6.0,-1.0
15980,2.1950476,-0.7579609,-1.0,6.0,-1.0
15990,2.1946015,-0.6276265,-1.0,6.0,-1.0
16000,2.194877,-0.76001334,-1.0,6.0,-1.0
16010,2.1952322,-0.8210059,-1.0,6.0,-1.0
16020,2.1952362,-0.77349055,-1.0,6.0,-1.0
16030,2.1948102,-0.6422741,-1.0,6.0,-1.0
16040,2.1949053,-0.76171947,-1.0,6.0,-1.0
16050,2.195248,-0.8251786,-1.0,6.0,-1.0
16060,2.19484,-0.7586131,-1.0,6.0,-1.0
16070,2.1949763,-0.6789637,-1.0,6.0,-1.0
16080,2.1951876,-0.71152914,-1.0,6.0,-1.0
16090,2.1951632,-0.8324327,-1.0,6.0,-1.0
16100,2.1948476,-0.7361452,-1.0,6.0,-1.0
16110,2.1950076,-0.69794303,-1.0,6.0,-1.0
16120,2.1951437,-0.7588481,-1.0,6.0,-1.0
16130,2.1953685,-0.82651424,-1.0,6.0,-1.0
16140,2.1948571,-0.7838516,-1.0,6.0,-1.0
16150,2.1950889,-0.6879981,-1.0,6.0,-1.0
16160,2.1950061,-0.69214356,-1.0,6.0,-1.0
16170,2.1953108,-0.8254277,-1.0,6.0,-1.0
16180,2.194766,-0.7603378,-1.0,6.0,-1.0
16190,2.1948202,-0.6710348,-1.0,6.0,-1.0
16200,2.195015,-0.7439834,-1.0,6.0,-1.0
16210,2.195183,-0.7926138,-1.0,6.0,-1.0
16220,2.1952994,-0.7578682,-1.0,6.0,-1.0
16230,2.1947958,-0.6662565,-1.0,6.0,-1.0
16240,2.1948667,-0.7673667,-1.0,6.0,-1.0
16250,2.1950548,-0.83169985,-1.0,6.0,-1.0
16260,2.1951277,-0.7522632,-1.0,6.0,-1.0
16270,2.1947834,-0.6824934,-1.0,6.0,-1.0
16280,2.1949568,-0.7567966,-1.0,6.0,-1.0
16290,2.1949642,-0.7802574,-1.0,6.0,-1.0
16300,2.1951787,-0.7629081,-1.0,6.0,-1.0
16310,2.1947825,-0.64928705,-1.0,6.0,-1.0
16320,2.1951232,-0.77224517,-1.0,6.0,-1.0
16330,2.195273,-0.83304214,-1.0,6.0,-1.0
16340,2.1952639,-0.7286451,-1.0,6.0,-1.0
16350,2.1947691,-0.68190545,-1.0,6.0,-1.0
16360,2.195065,-0.7871926,-1.0,6.0,-1.0
16370,2.1955535,-0.81006646,-1.0,6.0,-1.0
16380,2.1949644,-0.70276964,-1.0,6.0,-1.0
