Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward 
22640,1.853803,-0.2447252,-1.0,6.0,1.0
22650,1.8609884,-0.27664855,-1.0,6.0,-1.0
22660,1.8570311,-0.2574476,1.0,6.0,1.0
22670,1.851168,-0.6421823,-1.0,6.0,-1.0
22680,1.8571879,-0.3556879,1.0,5.0,0.0
22690,1.8587979,-0.65350825,-1.0,6.0,-1.0
22700,1.8557186,-0.103886195,1.0,6.0,1.0
22710,1.8443762,-0.28662774,0.0,6.0,1.0
22720,1.8699871,-0.8187849,-1.0,6.0,-1.0
22730,1.8575244,-0.68969214,-1.0,6.0,-1.0
22740,1.8553187,-0.58736765,-1.0,6.0,-1.0
22750,1.8481517,-0.5885432,-1.0,6.0,-1.0
22760,1.8656183,-0.68848723,-1.0,6.0,-1.0
22770,1.8614968,-0.72757256,-1.0,6.0,-1.0
22780,1.8534715,-0.38580823,-1.0,6.0,-1.0
22790,1.8333894,-0.24109657,1.0,5.5,1.0
22800,1.8585554,-0.22131498,1.0,5.0,1.0
22810,1.8344432,-0.21625821,0.0,5.5,1.0
22820,1.8566637,-0.33513033,1.0,5.0,0.0
22830,1.8543775,-0.103886195,1.0,6.0,1.0
22840,1.8487021,-0.26113278,-1.0,6.0,-1.0
22850,1.8403889,-0.27220798,-1.0,6.0,-1.0
22860,1.8680352,-0.2563938,1.0,6.0,0.0
22870,1.8567284,-0.7816953,-1.0,6.0,-1.0
22880,1.854269,-0.23782924,1.0,6.0,1.0
22890,1.8411592,-0.48976743,0.0,6.0,-1.0
22900,1.8645463,-0.30415902,-1.0,6.0,0.0
22910,1.8441608,-0.15390456,1.0,5.0,1.0
22920,1.8419172,-0.4628507,0.0,5.5,-1.0
22930,1.8588971,-0.2707316,1.0,6.0,1.0
22940,1.8546149,-0.66821176,-1.0,6.0,-1.0
22950,1.8562406,-0.12025327,1.0,6.0,1.0
22960,1.8486913,-0.61065024,-1.0,6.0,-1.0
22970,1.863936,-0.44630042,-1.0,6.0,-1.0
22980,1.8619311,-0.78298056,-1.0,6.0,-1.0
22990,1.8560176,-0.2998586,1.0,6.0,1.0
23000,1.8519974,-0.5743013,-1.0,6.0,-1.0
23010,1.8635728,-0.6125418,1.0,6.0,0.0
23020,1.8594625,-0.6908425,-1.0,6.0,-1.0
23030,1.8552023,-0.2781706,1.0,6.0,1.0
23040,1.842452,-0.5309904,-1.0,6.0,-1.0
23050,1.8682485,-0.59030956,-1.0,6.0,-1.0
23060,1.859305,-0.72630465,-1.0,6.0,-1.0
23070,1.8546376,-0.103886195,1.0,6.0,1.0
23080,1.8497492,-0.5193725,-1.0,6.0,-1.0
23090,1.8625616,-0.71332264,-1.0,6.0,-1.0
23100,1.8546304,-0.48808068,-1.0,6.0,-1.0
23110,1.8598249,-0.69692177,-1.0,6.0,-1.0
23120,1.8500148,-0.62398267,0.0,5.5,-1.0
23130,1.8576385,-0.42631176,-1.0,6.0,0.0
23140,1.8431541,-0.15390456,1.0,5.0,1.0
23150,1.8430177,-0.25461686,0.0,5.5,1.0
23160,1.8692614,-0.8556726,-1.0,6.0,-1.0
23170,1.8571786,-0.68584883,-1.0,6.0,-1.0
23180,1.8407491,-0.36521527,-1.0,6.0,-1.0
23190,1.8582448,-0.39941752,1.0,5.0,0.0
23200,1.856251,-0.7128278,-1.0,6.0,-1.0
23210,1.8322747,-0.20179951,1.0,5.5,1.0
23220,1.8662188,-0.4417857,-1.0,6.0,1.0
23230,1.8604777,-0.6412573,-1.0,6.0,-1.0
23240,1.8547257,-0.23782924,1.0,6.0,1.0
23250,1.8415065,-0.41944674,-1.0,6.0,-1.0
23260,1.8510165,-0.5724419,1.0,6.0,-1.0
23270,1.8623142,-0.41308942,-1.0,6.0,0.0
23280,1.8441813,-0.15390456,1.0,5.0,1.0
23290,1.8445239,-0.33839926,0.0,6.0,1.0
23300,1.8610263,-0.5591838,-1.0,6.0,-1.0
23310,1.853393,-0.20438384,-1.0,6.0,-1.0
23320,1.8542968,-0.58736765,-1.0,6.0,-1.0
23330,1.8406538,-0.2577493,0.0,6.0,-1.0
23340,1.8630952,-0.1441225,1.0,6.0,1.0
23350,1.8503577,-0.39812154,-1.0,6.0,-1.0
23360,1.8562728,-0.6157045,-1.0,6.0,-1.0
23370,1.8443681,-0.39569902,0.0,6.0,1.0
23380,1.8626344,-0.4600151,1.0,6.0,0.0
23390,1.8569932,-0.6516667,-1.0,6.0,-1.0
23400,1.8594049,-0.67507446,-1.0,6.0,-1.0
23410,1.8516111,-0.4031818,-1.0,6.0,-1.0
23420,1.862133,-0.5119079,1.0,6.0,0.0
23430,1.8433819,-0.15390456,1.0,5.0,1.0
23440,1.8426552,-0.33500513,0.0,6.0,1.0
23450,1.8493131,-0.4374294,-1.0,6.0,-1.0
23460,1.8645111,-0.24899852,-1.0,6.0,-1.0
23470,1.8548614,-0.548382,-1.0,6.0,-1.0
23480,1.8526148,-0.50002295,-1.0,6.0,-1.0
23490,1.8509835,-0.7474696,-1.0,6.0,-1.0
23500,1.8694781,-0.6085061,-1.0,6.0,-1.0
23510,1.8534693,-0.26995024,-1.0,6.0,-1.0
23520,1.8526616,-0.6700526,0.0,5.5,-1.0
23530,1.8630979,-0.4595778,-1.0,6.0,0.0
23540,1.8619872,-0.8792591,-1.0,6.0,-1.0
23550,1.8530875,-0.17155583,-1.0,6.0,-1.0
23560,1.8431473,-0.15390456,1.0,5.0,1.0
23570,1.8523744,-0.2865213,-1.0,6.0,-1.0
23580,1.833173,-0.24109657,0.0,5.5,1.0
23590,1.8513311,-0.44156623,-1.0,6.0,-1.0
23600,1.8625114,-0.5627103,-1.0,6.0,-1.0
23610,1.8432138,-0.15390456,1.0,5.0,1.0
23620,1.8502425,-0.3127448,0.0,6.0,1.0
23630,1.8157501,-0.7823427,-1.0,6.0,-1.0
23640,1.7689414,-0.17653483,1.0,6.0,1.0
23650,1.7700696,-0.18778995,1.0,6.0,1.0
23660,1.7548972,-0.23780479,1.0,6.0,1.0
23670,1.7840168,-0.19304252,1.0,6.0,1.0
23680,1.7686416,-0.52579266,-1.0,6.0,-1.0
23690,1.7544688,-0.1800933,0.0,5.5,1.0
23700,1.7779393,-0.6743883,-1.0,6.0,-1.0
23710,1.7782696,-0.3162767,1.0,6.0,0.0
23720,1.7570454,-0.03098968,1.0,5.0,1.0
23730,1.7538005,-0.19549207,0.0,5.5,-1.0
23740,1.7735677,-0.15520486,-1.0,6.0,0.0
23750,1.7717685,-0.7024723,-1.0,6.0,-1.0
23760,1.7419231,-0.09095854,0.0,5.5,1.0
23770,1.7808999,-0.2935612,1.0,6.0,0.0
23780,1.7676877,-0.508446,-1.0,6.0,-1.0
23790,1.7692693,0.016781952,1.0,6.0,1.0
23800,1.7587138,-0.080037914,0.0,6.0,1.0
23810,1.7768246,-0.5180745,-1.0,6.0,-1.0
23820,1.7556006,-0.03098968,1.0,5.0,1.0
23830,1.7430127,-0.055448767,1.0,5.0,1.0
23840,1.7882439,-0.51237553,-1.0,6.0,0.0
23850,1.7678988,-0.13245554,-1.0,6.0,-1.0
23860,1.750093,-0.23478319,-1.0,6.0,-1.0
23870,1.7753361,-0.31756482,1.0,5.0,0.0
23880,1.7683588,-0.52579266,-1.0,6.0,-1.0
23890,1.7399325,-0.055448767,1.0,5.5,1.0
23900,1.7679526,-0.23186922,-1.0,6.0,1.0
23910,1.7850965,-0.21515727,1.0,6.0,0.0
23920,1.7879643,-0.86382174,-1.0,6.0,-1.0
23930,1.7635798,-0.19665407,0.0,5.5,1.0
23940,1.78372,-0.48586583,1.0,6.0,0.0
23950,1.7828524,-0.73477757,-1.0,6.0,-1.0
23960,1.7766156,-0.733364,-1.0,6.0,-1.0
23970,1.7524124,-0.3805698,0.0,6.0,-1.0
23980,1.7756193,-0.0741745,1.0,5.0,1.0
23990,1.7570269,-0.03098968,1.0,5.0,1.0
24000,1.7549711,-0.44496286,-1.0,6.0,-1.0
24010,1.7724993,-0.17153053,1.0,5.0,0.0
24020,1.760023,-0.03098968,1.0,5.0,1.0
24030,1.7614034,-0.24467523,0.0,6.0,1.0
24040,1.7864387,-0.4640201,1.0,6.0,0.0
24050,1.7718062,-0.7063339,-1.0,6.0,-1.0
24060,1.7430022,-0.055448767,1.0,5.0,1.0
24070,1.7745113,-0.18315132,1.0,6.0,1.0
24080,1.7678033,-0.51904273,-1.0,6.0,-1.0
24090,1.7716823,-0.5237867,-1.0,6.0,-1.0
24100,1.7516614,-0.38846526,0.0,6.0,-1.0
24110,1.7881008,-0.52719,-1.0,6.0,0.0
24120,1.7648904,-0.3824433,-1.0,6.0,-1.0
24130,1.7623105,-0.23249932,-1.0,6.0,-1.0
24140,1.753135,-0.357824,0.0,5.5,-1.0
24150,1.7649187,-0.0065305955,1.0,5.0,1.0
24160,1.7678561,-0.13245554,1.0,6.0,1.0
24170,1.7406532,-0.055448767,0.0,5.5,1.0
24180,1.7831912,-0.23262887,1.0,6.0,0.0
24190,1.7599772,-0.03098968,1.0,5.0,1.0
24200,1.7491564,-0.28608957,0.0,6.0,-1.0
24210,1.7830281,-0.17870802,-1.0,6.0,0.0
24220,1.7717662,-0.6326372,-1.0,6.0,-1.0
24230,1.7683525,-0.096209675,1.0,6.0,1.0
24240,1.7586752,-0.23627317,0.0,6.0,1.0
24250,1.7726518,-0.2945713,1.0,5.0,0.0
24260,1.7557743,-0.03098968,1.0,5.0,1.0
24270,1.7492671,-0.13923626,0.0,5.5,1.0
24280,1.7829058,-0.66111225,-1.0,6.0,-1.0
24290,1.7684187,-0.1539573,1.0,6.0,1.0
24300,1.7454681,-0.12753597,1.0,5.5,1.0
24310,1.7809684,-0.43803272,-1.0,6.0,0.0
24320,1.7678877,-0.13245554,1.0,6.0,1.0
24330,1.7685344,-0.1539573,-1.0,6.0,-1.0
24340,1.7510024,-0.18936847,1.0,6.0,1.0
24350,1.782902,-0.17120461,1.0,6.0,1.0
24360,1.7753924,-0.21403569,1.0,6.0,1.0
24370,1.785032,-0.8087101,-1.0,6.0,-1.0
24380,1.7564328,-0.4542099,0.0,5.5,-1.0
24390,1.7807091,-0.45074546,-1.0,6.0,0.0
24400,1.7684672,-0.24105462,1.0,6.0,1.0
24410,1.7515742,-0.19549207,1.0,6.0,1.0
24420,1.775542,0.02531716,1.0,5.0,1.0
24430,1.7570966,-0.03098968,1.0,5.0,1.0
24440,1.7537143,-0.19549207,1.0,5.5,1.0
24450,1.7794672,-0.41348907,-1.0,6.0,0.0
24460,1.7733226,-0.6544885,-1.0,6.0,-1.0
24470,1.7642576,-0.2765786,-1.0,6.0,-1.0
24480,1.7570516,-0.20496248,-1.0,6.0,-1.0
24490,1.7744673,-0.2945713,1.0,5.0,0.0
24500,1.7678611,-0.49854308,-1.0,6.0,-1.0
24510,1.7517104,-0.31913736,-1.0,6.0,-1.0
24520,1.7690556,-0.49057412,1.0,6.0,-1.0
24530,1.7874883,-0.52522045,-1.0,6.0,0.0
24540,1.76587,-0.40394393,-1.0,6.0,-1.0
24550,1.7527443,-0.17747945,0.0,6.0,1.0
24560,1.764284,-0.41766185,1.0,6.0,-1.0
24570,1.7755998,0.02531716,1.0,5.0,1.0
24580,1.7429794,-0.07294593,0.0,5.5,1.0
24590,1.7658688,-0.42181692,-1.0,6.0,-1.0
24600,1.7751956,-0.35071242,-1.0,6.0,-1.0
24610,1.7686527,-0.18778995,1.0,6.0,1.0
24620,1.7506081,-0.2348683,0.0,5.5,-1.0
24630,1.773258,-0.3239575,-1.0,6.0,0.0
24640,1.7703831,-0.2000752,1.0,6.0,1.0
24650,1.7676663,-0.34031177,-1.0,6.0,-1.0
24660,1.7525535,-0.38941085,-1.0,6.0,-1.0
24670,1.7835579,-0.17870802,1.0,6.0,0.0
24680,1.7682261,-0.29592076,1.0,6.0,1.0
24690,1.7699618,-0.096209675,1.0,6.0,1.0
24700,1.7495017,-0.35054246,-1.0,6.0,-1.0
24710,1.783477,-0.22284877,1.0,6.0,0.0
24720,1.7860243,-0.78540736,-1.0,6.0,-1.0
24730,1.7428869,-0.055448767,1.0,5.0,1.0
24740,1.7736757,-0.335062,-1.0,6.0,0.0
24750,1.7869704,-0.6924089,-1.0,6.0,-1.0
24760,1.769744,-0.5975586,-1.0,6.0,-1.0
24770,1.7553078,-0.14618187,1.0,6.0,1.0
24780,1.7750369,-0.111064106,1.0,5.0,1.0
24790,1.7683582,-0.1539573,1.0,6.0,1.0
24800,1.742872,-0.055448767,1.0,5.0,1.0
24810,1.7784791,-0.13496579,-1.0,6.0,0.0
24820,1.7702308,-0.62098014,-1.0,6.0,-1.0
24830,1.742842,-0.055448767,1.0,5.0,1.0
24840,1.7799569,-0.47572252,-1.0,6.0,0.0
24850,1.7725865,-0.1539573,1.0,6.0,1.0
24860,1.7673265,-0.38109484,-1.0,6.0,-1.0
24870,1.7691405,-0.62653613,-1.0,6.0,-1.0
24880,1.7782582,-0.51349205,-1.0,6.0,-1.0
24890,1.7716821,-0.18778995,1.0,6.0,1.0
24900,1.7631756,-0.53065807,0.0,5.5,-1.0
24910,1.7786552,-0.4256449,-1.0,6.0,0.0
24920,1.7728258,-0.1539573,1.0,6.0,1.0
24930,1.781296,-0.72748005,-1.0,6.0,-1.0
24940,1.7545636,-0.40428078,0.0,5.5,-1.0
24950,1.7657015,-0.0065305955,1.0,5.0,1.0
24960,1.7678103,-0.34031177,-1.0,6.0,-1.0
24970,1.7507579,-0.25722283,0.0,5.5,-1.0
24980,1.7790825,-0.46071318,-1.0,6.0,0.0
24990,1.7668794,-0.48455253,-1.0,6.0,-1.0
25000,1.7447121,-0.11624005,1.0,5.5,1.0
25010,1.780369,-0.32281142,-1.0,6.0,0.0
25020,1.7559388,-0.03098968,1.0,5.0,1.0
25030,1.7545593,-0.13742718,1.0,5.5,1.0
25040,1.7707456,-0.111064106,1.0,6.0,1.0
25050,1.7599714,-0.03098968,1.0,5.0,1.0
25060,1.7566923,-0.4993615,-1.0,6.0,-1.0
25070,1.7920339,-0.43093348,-1.0,6.0,-1.0
25080,1.7814944,-0.49685624,1.0,6.0,0.0
25090,1.7693038,-0.2000752,1.0,6.0,1.0
25100,1.7569594,-0.13323458,0.0,5.5,1.0
25110,1.7746538,-0.38581562,1.0,5.0,0.0
25120,1.7722397,-0.29592076,-1.0,6.0,-1.0
25130,1.7622632,-0.56409746,0.0,6.0,-1.0
25140,1.7695198,-0.13245554,-1.0,6.0,1.0
25150,1.7973684,-0.50199264,-1.0,6.0,-1.0
25160,1.7654576,-0.3593708,-1.0,6.0,-1.0
25170,1.7568249,-0.46278405,-1.0,6.0,-1.0
25180,1.7744066,-0.22578056,1.0,5.0,0.0
25190,1.768099,-0.2686712,1.0,6.0,1.0
25200,1.769518,-0.1539573,1.0,6.0,1.0
25210,1.7532845,-0.33717552,0.0,5.5,-1.0
25220,1.7759681,-0.18315132,-1.0,6.0,0.0
25230,1.7692302,-0.2000752,1.0,6.0,1.0
25240,1.7427158,-0.055448767,1.0,5.0,1.0
25250,1.7662599,-0.0065305955,1.0,5.0,1.0
25260,1.7692037,-0.2000752,1.0,6.0,1.0
25270,1.7461969,-0.10793237,0.0,5.5,1.0
25280,1.7797024,-0.51349205,-1.0,6.0,-1.0
25290,1.7691542,-0.2000752,1.0,6.0,1.0
25300,1.7468389,-0.23794585,0.0,6.0,-1.0
25310,1.7778996,-0.18086503,-1.0,6.0,1.0
25320,1.7786179,-0.47691312,1.0,6.0,0.0
25330,1.7556372,-0.03098968,1.0,5.0,1.0
25340,1.7508332,-0.09095854,0.0,5.5,1.0
25350,1.7792741,-0.4448892,1.0,6.0,0.0
25360,1.7622733,-0.18718857,-1.0,6.0,-1.0
25370,1.7428707,-0.055448767,1.0,5.0,1.0
25380,1.7650172,-0.0065305955,1.0,5.0,1.0
25390,1.7667692,-0.21403569,1.0,6.0,1.0
25400,1.6662785,-0.004885604,1.0,6.0,1.0
25410,1.7006851,-0.037017874,1.0,6.0,1.0
25420,1.6867006,-0.08145339,1.0,6.0,1.0
25430,1.686519,-0.067210026,1.0,6.0,1.0
25440,1.6615644,-0.17959352,0.0,6.0,-1.0
25450,1.7050406,-0.3353769,-1.0,6.0,0.0
25460,1.6693625,0.1110188,1.0,5.0,1.0
25470,1.6504596,0.08790221,1.0,5.5,1.0
25480,1.6965479,0.08180135,1.0,5.0,1.0
25490,1.6903596,-0.6302446,-1.0,6.0,-1.0
25500,1.6735965,-0.4174839,-1.0,6.0,-1.0
25510,1.6908644,-0.21936643,1.0,5.0,0.0
25520,1.6871446,-0.08145339,1.0,6.0,1.0
25530,1.6872262,-0.055041417,1.0,6.0,1.0
25540,1.6690246,-0.06008738,0.0,6.0,1.0
25550,1.6989952,-0.33691946,-1.0,6.0,-1.0
25560,1.6695316,0.1110188,1.0,5.0,1.0
25570,1.6602799,-0.118285894,0.0,6.0,-1.0
25580,1.6874876,-0.08895588,1.0,6.0,1.0
25590,1.7014389,-0.35786045,-1.0,6.0,0.0
25600,1.6693048,0.1110188,1.0,5.0,1.0
25610,1.6502644,0.08790221,1.0,5.5,1.0
25620,1.7035993,-0.11800029,1.0,6.0,1.0
25630,1.6858343,-0.4939977,-1.0,6.0,-1.0
25640,1.6636027,-0.030917004,1.0,6.0,1.0
25650,1.7003062,-0.09672222,-1.0,6.0,1.0
25660,1.6976776,-0.5367833,-1.0,6.0,-1.0
25670,1.6869142,-0.1078805,-1.0,6.0,-1.0
25680,1.6528691,0.027253186,1.0,5.5,1.0
25690,1.7061846,-0.48616752,-1.0,6.0,0.0
25700,1.6693882,0.1110188,1.0,5.0,1.0
25710,1.654258,0.08790221,1.0,5.0,1.0
25720,1.6805488,0.13413538,1.0,5.0,1.0
25730,1.6865596,-0.055041417,1.0,6.0,1.0
25740,1.6515362,0.054875243,0.0,5.5,1.0
25750,1.7019465,-0.16392495,1.0,6.0,0.0
25760,1.6850139,-0.18868363,1.0,6.0,1.0
25770,1.6525825,0.027253186,1.0,5.5,1.0
25780,1.717921,-0.58058935,-1.0,6.0,0.0
25790,1.6693754,0.1110188,1.0,5.0,1.0
25800,1.6692272,0.010222369,1.0,5.5,1.0
25810,1.6887205,0.015316169,-1.0,6.0,0.0
25820,1.6855648,-0.4792224,-1.0,6.0,-1.0
25830,1.6541328,0.08790221,1.0,5.0,1.0
25840,1.6806602,0.13413538,1.0,5.0,1.0
25850,1.6869607,-0.12719847,1.0,6.0,1.0
25860,1.6674621,-0.27153495,0.0,5.5,-1.0
25870,1.6894724,-0.23904122,-1.0,6.0,0.0
25880,1.680508,-0.20438644,-1.0,6.0,-1.0
25890,1.6808705,-0.06919874,-1.0,6.0,-1.0
25900,1.6758522,-0.39436355,0.0,5.5,-1.0
25910,1.6885718,0.015316169,1.0,6.0,1.0
25920,1.6859354,-0.0055009667,1.0,6.0,1.0
25930,1.6640235,-0.030917004,1.0,6.0,1.0
25940,1.6943909,0.05645554,1.0,5.0,1.0
25950,1.6695006,0.1110188,1.0,5.0,1.0
25960,1.6691132,-0.3063496,0.0,5.5,-1.0
25970,1.6905773,-0.2824939,-1.0,6.0,0.0
25980,1.6860108,0.15571493,1.0,6.0,1.0
25990,1.6837049,-0.32636112,-1.0,6.0,-1.0
26000,1.6696129,0.11101879,1.0,5.0,1.0
26010,1.6849933,-0.12719847,1.0,6.0,1.0
26020,1.6668057,-0.010346279,0.0,5.5,1.0
26030,1.6879361,-0.6672788,-1.0,6.0,-1.0
26040,1.7016616,-0.64031243,-1.0,6.0,-1.0
26050,1.685774,-0.52040017,-1.0,6.0,-1.0
26060,1.6611959,-0.118285894,-1.0,6.0,-1.0
26070,1.6823956,-0.2711307,1.0,6.0,-1.0
26080,1.6943722,0.05645554,1.0,5.0,1.0
26090,1.6518441,0.037267264,0.0,5.5,1.0
26100,1.6927568,-0.017992074,1.0,5.0,0.0
26110,1.6883215,-0.6300642,-1.0,6.0,-1.0
26120,1.6860648,-0.0055009667,1.0,6.0,1.0
26130,1.6676368,-0.08682281,1.0,6.0,1.0
26140,1.7031678,0.04511359,1.0,6.0,1.0
26150,1.7014196,-0.68022704,-1.0,6.0,-1.0
26160,1.6882472,0.15571493,1.0,6.0,1.0
26170,1.667821,-0.4448305,0.0,6.0,-1.0
26180,1.7011932,-0.10350305,1.0,6.0,1.0
26190,1.6818753,-0.19312482,-1.0,6.0,-1.0
26200,1.6867377,-0.1078805,1.0,6.0,1.0
26210,1.6622845,-0.06470979,0.0,5.5,1.0
26220,1.7123417,-0.80123013,-1.0,6.0,-1.0
26230,1.669462,0.1110188,1.0,5.0,1.0
26240,1.6640419,0.002541203,1.0,6.0,1.0
26250,1.7041265,-0.07185925,1.0,6.0,1.0
26260,1.68261,-0.19312482,-1.0,6.0,-1.0
26270,1.6852314,-0.18868363,1.0,6.0,1.0
26280,1.6514019,0.08790221,0.0,5.5,1.0
26290,1.6904501,-0.052377924,1.0,5.0,0.0
26300,1.6873537,-0.0055009667,1.0,6.0,1.0
26310,1.6667186,-0.17254846,1.0,6.0,1.0
26320,1.6990516,-0.083661444,-1.0,6.0,0.0
26330,1.6939635,-0.6689099,-1.0,6.0,-1.0
26340,1.6851888,0.13582861,1.0,6.0,1.0
26350,1.663024,-0.2286272,-1.0,6.0,-1.0
26360,1.7023721,-0.20924382,-1.0,6.0,-1.0
26370,1.6863214,-0.0055009667,1.0,6.0,1.0
26380,1.6829914,-0.19826336,-1.0,6.0,-1.0
26390,1.673695,-0.24364929,0.0,6.0,1.0
26400,1.6909769,-0.21936643,1.0,5.0,0.0
26410,1.6832128,-0.3373482,-1.0,6.0,-1.0
26420,1.6713392,-0.3313924,-1.0,6.0,-1.0
26430,1.692073,-0.19312751,1.0,5.0,0.0
26440,1.6842458,-0.42813694,-1.0,6.0,-1.0
26450,1.6503257,0.08790221,1.0,5.5,1.0
26460,1.6832707,0.032517735,1.0,6.0,1.0
26470,1.6934019,0.08180135,1.0,5.0,1.0
26480,1.6523582,0.037267264,1.0,5.5,1.0
26490,1.6857919,-0.0055009667,1.0,6.0,1.0
26500,1.7066928,-0.25485867,-1.0,6.0,0.0
26510,1.6693879,0.1110188,1.0,5.0,1.0
26520,1.6699717,0.11101879,1.0,5.0,1.0
26530,1.6851305,-0.15818357,1.0,6.0,1.0
26540,1.6858747,0.07406925,1.0,6.0,1.0
26550,1.6664348,-0.0627969,1.0,6.0,1.0
26560,1.6939099,0.015316169,1.0,5.0,1.0
26570,1.6882715,-0.08145339,1.0,6.0,1.0
26580,1.6698983,-0.058030654,1.0,5.5,1.0
26590,1.6973416,-0.41075644,-1.0,6.0,0.0
26600,1.6834979,0.13582861,1.0,6.0,1.0
26610,1.6834794,0.032517735,1.0,6.0,1.0
26620,1.6635985,-0.030917004,0.0,6.0,1.0
26630,1.7130558,-0.5321051,-1.0,6.0,-1.0
26640,1.6867479,0.15571493,1.0,6.0,1.0
26650,1.6869373,-0.08145339,1.0,6.0,1.0
26660,1.6576263,0.0069198064,0.0,5.5,1.0
26670,1.7015601,-0.5848405,-1.0,6.0,-1.0
26680,1.6856015,-0.42408162,-1.0,6.0,-1.0
26690,1.6557553,0.027253186,0.0,5.5,1.0
26700,1.70113,-0.6102951,-1.0,6.0,-1.0
26710,1.6694678,0.1110188,1.0,5.0,1.0
26720,1.6575084,0.037267264,0.0,5.5,1.0
26730,1.6996609,-0.59139353,-1.0,6.0,-1.0
26740,1.6718814,0.1110188,1.0,5.0,1.0
26750,1.6859938,-0.44698003,-1.0,6.0,-1.0
26760,1.6913271,-0.29733285,1.0,5.0,0.0
26770,1.6870193,-0.56660664,-1.0,6.0,-1.0
26780,1.6520431,0.047909915,1.0,5.5,1.0
26790,1.6845244,-0.067210026,1.0,6.0,1.0
26800,1.7031772,-0.05425127,1.0,6.0,1.0
26810,1.6836921,0.13582861,1.0,6.0,1.0
26820,1.6564956,0.027253186,0.0,5.5,1.0
26830,1.7007829,-0.3033841,-1.0,6.0,-1.0
26840,1.6875768,-0.3373482,-1.0,6.0,-1.0
26850,1.6889288,-0.6604091,-1.0,6.0,-1.0
26860,1.6645266,0.010222369,1.0,6.0,1.0
26870,1.6968404,0.15067525,1.0,5.0,1.0
26880,1.6873931,-0.64815193,-1.0,6.0,-1.0
26890,1.6597476,-0.019597903,0.0,5.5,1.0
26900,1.6904796,-0.21936643,1.0,5.0,0.0
26910,1.6696227,0.1110188,1.0,5.0,1.0
26920,1.6670501,-0.21037047,0.0,5.5,-1.0
26930,1.6802979,0.13413538,1.0,5.0,1.0
26940,1.650366,0.08790221,1.0,5.5,1.0
26950,1.6854697,-0.027470715,1.0,6.0,1.0
26960,1.7024843,-0.07842644,-1.0,6.0,0.0
26970,1.6882285,-0.08145339,1.0,6.0,1.0
26980,1.6680595,-0.13901307,1.0,6.0,1.0
26990,1.6861072,-0.14316246,1.0,6.0,1.0
27000,1.70264,0.08625296,1.0,6.0,1.0
27010,1.6695316,0.1110188,1.0,5.0,1.0
27020,1.6558259,0.06822742,0.0,5.5,1.0
27030,1.7015747,-0.68534225,-1.0,6.0,-1.0
27040,1.6850739,-0.12719847,1.0,6.0,1.0
27050,1.6688809,0.063269176,1.0,5.5,1.0
27060,1.690037,0.10950235,1.0,6.0,1.0
27070,1.6902289,-0.41733468,-1.0,6.0,-1.0
27080,1.6897006,-0.6813809,-1.0,6.0,-1.0
27090,1.6685352,-0.0702666,0.0,6.0,1.0
27100,1.6974576,-0.27170047,1.0,6.0,0.0
27110,1.6694705,0.1110188,1.0,5.0,1.0
27120,1.6671077,0.10444209,1.0,5.5,1.0
27130,1.6914524,-0.13983446,-1.0,6.0,0.0
27140,1.6874413,-0.65247965,-1.0,6.0,-1.0
27150,1.634113,0.027253186,0.0,5.5,1.0
27160,1.6169164,-0.16463466,1.0,6.0,-1.0
27170,1.640292,0.15836674,1.0,6.0,1.0
27180,1.6172585,-0.23941104,-1.0,6.0,-1.0
27190,1.6009582,0.10184453,1.0,5.5,1.0
27200,1.6150801,0.2708062,1.0,5.0,1.0
27210,1.6196654,-0.44249225,-1.0,6.0,-1.0
27220,1.5806229,0.23086274,1.0,5.5,1.0
27230,1.640112,0.11352823,1.0,6.0,1.0
27240,1.6200691,-0.07475104,1.0,6.0,1.0
27250,1.5853323,0.23086274,1.0,5.0,1.0
27260,1.6266013,0.053749193,1.0,6.0,1.0
27270,1.6144774,-0.10811135,-1.0,6.0,-1.0
27280,1.6235499,0.20867126,-1.0,6.0,-1.0
27290,1.6017807,-0.23135507,0.0,5.5,-1.0
27300,1.6242442,0.14178799,1.0,6.0,1.0
27310,1.6188912,-0.4009079,-1.0,6.0,-1.0
27320,1.600361,0.2461911,1.0,5.5,1.0
27330,1.622393,0.21268906,1.0,6.0,1.0
27340,1.6044338,0.25083447,1.0,5.0,1.0
27350,1.5983926,-0.2834675,0.0,6.0,-1.0
27360,1.6299576,0.30032387,1.0,5.0,1.0
27370,1.621647,0.295111,1.0,6.0,1.0
27380,1.6217761,0.07064855,1.0,6.0,1.0
27390,1.587316,0.15698852,0.0,5.5,1.0
27400,1.6375314,-0.24801935,1.0,6.0,0.0
27410,1.6210091,0.295111,1.0,6.0,1.0
27420,1.5833472,0.175994,1.0,5.5,1.0
27430,1.629864,0.18647556,1.0,5.0,1.0
27440,1.6191461,0.057307158,-1.0,6.0,-1.0
27450,1.6065941,0.12341281,0.0,6.0,1.0
27460,1.6253372,-0.11966064,1.0,5.0,0.0
27470,1.601419,0.25083447,1.0,5.0,1.0
27480,1.6010875,0.10184453,1.0,5.5,1.0
27490,1.6256987,0.053749193,1.0,6.0,1.0
27500,1.6151507,-0.11920555,-1.0,6.0,-1.0
27510,1.6191027,0.057307158,1.0,6.0,1.0
27520,1.5804718,0.23086274,0.0,5.5,1.0
